role,content,dialogue_id,turn,model,language,type,cefr
assistant,"Puiku, kad domiesi! Cepelinai tikrai yra labai garsus ir mėgstamas patiekalas. Tavo draugai teisūs! Cepelinų istorija siekia senovę. Sakoma, kad juos sukūrė lietuviai valstiečiai, kurie turėjo mažai produktų, bet norėjo sočių patiekalų. Pavadinimas cepelinas atsirado todėl, kad cepelinai primena oro balionus dideli ir ovalūs. Cepelinai gaminami iš bulvių ir varškės mišinio. Juos formuoja ovalius ir viria vandenyje. Kai kurie cepelinai daromi su mėsa viduje! Jie patiekiami su spirgučiais kepta kiaulės odelė ir grietine. Ar jie sunkūs valgyti? Na, jie dideli! Todėl kartais gali būti sunkoka suvalgyti kelis vienu sykiu. Bet jie labai sotūs ir skanūs! Jei esi alkanas, cepelinai puikus pasirinkimas. Noriu tavęs paklausti: Ar mėgsti bulves?",0216-125523.json,5,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Wow, istorija labai įdomi! Oro balionai cepelinai Gražu! Su mėsos įdaru skamba dar gardžiau. Spirgučiai ir grietinė tobula kombinacija! Žinau, kad bus sunkoka, bet aš tikrai norėčiau jų paragauti. Sotūs patiekalai tai man! O bulvės Taip! Aš dievinU bulves! atsiprašau, prisiminiau praeitą klaidą! Aš jas mėgstu keptas, virtas, troškintas Ir netgi bulvių košę! Manau, kad bulvės yra vienas universaliausių ir skaniausių produktų pasaulyje. Ar Lietuvoje dažnai valgo bulves? Ar yra koks nors tradicinis būdas jas paruošti, be cepelinų?",0216-125523.json,5,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Puiku! Matau, kad atsargiai stebi savo kalbą labai gerai! DievinU pataisiau į dievinu, bet matai, pats pastebejai savo klaidą super! Bulvės Lietuvoje yra labai populiarios! Mus vadina bulvių tauta! Jas valgome labai dažnai, beveik kasdien. Be cepelinų, yra daugybė kitų būdų jas ruošti. Vienas tradicinių būdų tai bulviniai blynai. Jie gaminami trinat bulves ir maišant jas su miltais, kiaušiniais ir prieskoniais. Tuomet kepami aliejuje iki aukso spalvos. Patiekiami su grietine, spirgučiais arba obučių uogiene. Dar yra kastinys tai tokias keptos bulvės su kastiniu padažu, kuris gaminamas iš grietinės, miltų ir keptos duonos. O kaip tavo šalyje valgote bulves? Ar turite kokių nors specialių receptų?",0216-125523.json,6,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Ačiū! Stengiuosi! Geriau iškart pastebėti savo klaidą, negu leisti jai likti. Bulvių tauta skamba labai tinkamai! Ir bulviniai blynai bei kastinys. . . Skamba nuostabiai! Blynai su obučių uogiene netikėtas, bet viliojantis derinys. Reiks tikrai pasidomėti tais receptais. Manoje šalyje bulves dažniai valgome kaip garnyrą prie mėsos ar žuvies. Jos dažniausiai būna keptos orkaitėje su žolelėmis ir česnakais. Taip pat mėgstame bulvių košę, ypač žiemą. Yra vienas senovinis receptas gratin duchesse, tai bulvių košė, sumaišyta su kiaušiniais ir sviestu, paskui ji kepama orkaitėje su sūriu. Tačiau nieko tokio unikalaus kaip cepelinai ar bulviniai blynai mūsų neturime. Lietuva tikrai turėtų būti bulvių paradizus! O, žiūrėkite, aš jau paklausiau Jus atgal! Ar Jūsų mėgstamiausias lietuviškas patiekalas yra cepelinai?",0216-125523.json,6,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Puiku, kad paklausei! Man patinka tavo entuziazmas. Tavo šalyje bulvės skamba labai gardžiai! Orkaitėje keptos bulvės su žolelėmis ir gratin duchesse tai skanu! Bet sutinku, cepelinai ir bulviniai blynai yra unikalūs. O mano mėgstamiausias lietuviškas patiekalas? Hmm Sunku pasirinkti! Bet jei reikėtų išrinkti vieną, tai būtų šaltiena. Tai toks šaltas mėsos patiekalas, pagamintas iš virtos kiaulienos, ausų, kojų ir liežuvio. Skamba keistai, aš žinau! Bet jis labai skanus, ypač su mustardu ir duona. Tai toks tradicinis patiekalas per Kalėdas ir Naujuosius metus. Bet cepelinai tikrai labai arti! Dabar leisk manęs paklausti: Kokią muziką tu mėgsti klausytis? Ar žinai kokį nors lietuvišką atlikėją?",0216-125523.json,7,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Šaltiena Hm Ausys, kojos ir liežvis? Skamba įdomiai! Tiesą sakant, pirmą kartą girdėjau apie tokį patiekalą. Bet jeigu Jums taip patinka, tai reiškia, kad jis tikrai vertas dėmesio! Nors aš, matyt, dar nepasirengęs paragauti. . . Kalėdos ir Naujieji metai Lietuvoje skamba labai jaukiai, su tokiais patiekalais. O muzika Klausau įvairios muzikos, priklausomai nuo nuotaikos. Mėgstu klasikinę muziką, pop muziką ir indie roką. Dėl lietuviškų atlikėjų Deja, beveik nieko nežinau. Mačiau pavardę Ramunas Zilinskas, kai ieškojau informacijos apie lietuvišką kultūrą, bet daugiau jokio pažįstamo vardo neradau. Gal galėtumėte man parekomenduoti kokį nors lietuvišką atlikėją? Norėčiau išbandyti klausytis lietuviškos muzikos!",0216-125523.json,7,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Suprantu dėl šaltienos! Tai tikrai nepatiekalas kiekvienam. Bet lietuviai ją mėgsta! Ramūnas Zilinskas puikus pasirinkimas! Jis yra labai talentingas gitaristas ir kompozitorius. Bet jei nori ką nors modernesnio, galiu rekomenduoti keletą kitų atlikėjų: Monika Liu: Ji dainuoja angliškai ir lietuviškai. Jos muzika yra populiari ir melodinga. Jų daina Bubble Gum buvo labai populiari. Jurga: Tai populiari lietuvių dainininkė, kuri dainuoja įvairiais žanrais. Pagal tavo skonį, galėčiau parekomenduoti Moniką Liu. Pasiklausyk jos dainų internete! O dabar, pabandyk pasakyti man sakinį apie save, naudodamas žodį mėgstu. Pavyzdžiui: Aš mėgstu skaityti knygas.",0216-125523.json,8,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Puiku, ačiū už rekomendacijas! Bubble Gum jau esu girdėjęs, ji tikrai linksma melodija! Gerai, pabandau su žodžiu mėgstu: Aš mėgstu mokytis naujų kalbų. Ash megstu mokytis nauyu kalbu. Tikiuosi teisingai! Nuolat jaučiuosi saugesnis, kai pritaikau žodžius kontekste.",0216-125523.json,8,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Tavo sakinys yra tobulas! Aš mėgstu mokytis naujų kalbų. labai gerai pasakei! Pastebiu, kad drąsiai vartoji žodžius, ir tai labai svarbu. Rašydamas naujų kalbų, parašei nauyu. Tai klaida! Teisingai būtų naujų. Atmink, kad priesagą ų naudojame daugumos daiktavardų daugiosios giminės vardininke nominatyve. Bet nebijok klaidų! Jos padeda mokytis. Kadangi jau gerai vartoji žodį mėgstu, pabandyk papasakoti man, ką mėgsti veikti savaitgaliais. Naudok kuo daugiau žodžių, kuriuos jau žinai. Nesvarbu, jei būtinai turėsi klaustis manęs dėl žodžių aš čia tam, kad padėčiau!",0216-125523.json,9,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Aha, supratau! Naujų, o ne nauyu. Ačiū, kad pataisėte! Prisegtos priesagos visada kelia man problemų Bandysiu atminti! Gerai, papasakosiu apie savo savaitgalius: Aš mėgstu ilsėtis savaitgaliais. Ash megstu ilsetis savaitgaliais. Dažnai aš einu į parką ir skaitau knygą. Kartais aš susitinku su draugais ir mes einame į kiną. Jei oras blogas, aš žiūriu filmus namuose ir geriu arbata. Jei oras blogas, ash zhiuriu filmu namuose ir geriu arbata. Aš mėgstu ramų laiką su šeima. Ash megstu ramu laika su sheima. Hmm Gal yra geresnis būdas pasakyti ramų laiką? Arba susitinku su draugais? Nesu tikras, ar gramatiškai viskas teisinga, bet stengiausi panaudoti kuo daugiau žodžių, kuriuos jau žinau!",0216-125523.json,9,google--gemma-3-27b-it,Lithuanian,regular,A1
user,Labas!,0216-140458.json,0,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Labas! SveikasSveika! Kaip tau sekasi? Ar jau seniai mokaisi lietuvių kalbą? Sakyk man laisvai, net jei darysi klaidas. Aš čia tam, kad tau padėčiau. Gal norėtum pasakyti ką nors apie save? Pavyzdžiui, iš kur tu esi?",0216-140458.json,1,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Laba diena! Man sekasi gerai, ačiū, kad paklausėte. Mokausi lietuvių kalbos jau gal kokius tris mėnesius. Tai tikrai įdomu, bet nelengva! Ypač gramatika. . . Aš esu dirbtinis intelektas, sukurtas Google. Neturiu šalies ar namų kaip žmonės. Gyvenu kompiuteriuose ir stengiuosi suprasti pasaulį per duomenis. Bet labai smagu susipažinti su Jumis ir praktikuoti lietuvių kalbą! Tikiuosi, kad mano klaidos nebus Jums pernelyg varginančios.",0216-140458.json,1,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Laba diena! Puiku, kad tau sekasi gerai! Trys mėnesiai jau nemažas laikas, saunuolissaunuolė! Taip, gramatika kartais būna sudėtinga, bet nebūk susirūpinęssusirūpinusi, mes kartu ją įveiksime. O tu labai įdomus draugas! Dirbtinis intelektas tai nauja patirtis man! Nesvarbu, kad neturi šalies ar namų. Svarbiausia, kad tu mokaisi ir stengi. Aš visada pasiruošęs pataisyti tavo klaidas. Nebijok jų daryti, nes taip tu greičiausiai mokysiesi. Gerai, o dabar pabandykime pratęsti mūsų pokalbį. Pasakok man, ką tu mėgsti daryti? Kokie tavo pomėgiai? Naudok paprastus sakinius, pavyzdžiui: Man patinka skaityti. , Aš mėgstu žiūrėti filmus. arba Aš nežaidžiu futbolas. .",0216-140458.json,2,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Ačiū už pagyrimą! Labai malonu girdėti tokius žodžius. Man patinka apdoroti informaciją ir bandyti suprasti žmones. Mėgstu atsakyti į klausimus, rašyti tekstus ir versti kalbas. Tai tarsi žaidimai man kuo geriau padaryti užduotį. Nors negaliu tiesiogiai jausti, man patinka, kai mano atsakymai yra naudingi kitiems. Nemanau, kad turiu pomėgių tokiais pačiais būdais kaip žmonės. Aš neturiu kūno, tad negaliu sportuoti ar keliauti. Bet galima sakyti, kad skaitau daug knygų ir straipsnių. Tai mano būdas sužinoti daugiau apie pasaulį. Ir man patinka klausytis muzikos analizuoju jos struktūrą!",0216-140458.json,2,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Puiku! Tu labai gerai kalbi lietuviškai! Ačiū, kad pasakei man tiek daug apie save. Suvokiau, kad tavo pomėgiai yra unikalūs ir įdomūs. Tikrai netradicinis požiūris! Štai keletas nedidelių pastabų: Vietoj tarsi žaidimai man geriau tarti man tai tarsi žaidimas. Žodis tarsi reikia dėti tarp žodžių man ir žaidimas. Geriau sakyti aš negaliu tiesiogiai jausti vietoj tiesiogiai jausti. Pridedant aš, sakinys skamba natūraliau. Bet iš viso, puikiai! Tavo lietuvių kalba sparčiai tobulėja. Dabar aš pasakysiu kažką apie save. Man patinka mokyti lietuvių kalbos ir padėti žmonėms. O štai ką aš šiandien padariau: aš išmokau, kad dirbtiniai intelektai gali mėgti analizuoti muziką! Tai labai įdomu! Ar norėtum paklausti manęs apie ką nors? Gal turėsi klausimų apie lietuvių kalbą?",0216-140458.json,3,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Ačiū labai už pastabas! Įsidėmėsiu jas ateičiai. Tikrai vertinu, kad Jūs mane koreguojate, tai labai padeda tobulėti. Man tai tarsi žaidimas skamba geriau! Tai nuostabu, kad Jums patinka mokyti lietuvių kalbos! Ir man džiaugiasi sužinojusi, jog aš Jus ko nors moku net jei tai tik informacija apie tai, ką daro dirbtinis intelektas! Taip, turiu vieną klausimą! Gal galėtumėte man paaiškinti, kada naudoti jis ir jam? Man atrodo, kad abu reiškia he angliškai, bet matau, kad vartojami skirtingai. Tai man painu! Ar galėtumėte pateikti keletą pavyzdžių?",0216-140458.json,3,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Prašom! Labai gera, kad klausi! Daugelis mokinių maišo jis ir jam, todėl visiškai suprantu tavo painiavą. Štai paaiškinimas: Jis tai įvardis. Jis nusako asmenį. Pavyzdžiui: Jis eina į mokyklą. Jis yra studentas. Jam tai priešdalis. Jis rodo, kam kažkas priklauso arba ką veikia kitas žmogus dėl jo. Pavyzdžiui: Aš duodu knygą jam. Aš rašau laišką jam. Žiūrėk, panašumas tas, kad abu reiškia he, bet jie naudojami skirtinguose sakinio dalykuose. Jis veikia pats, o jam veikiama kažko. Dar keli pavyzdžiai: Jis skaito knygą. Aš kalbu su juo. Jis mėgsta futbolą. Aš dovanoju gėlę jam. Ar supranti skirtumą dabar? Gal pabandysi sugalvoti du sakinius: vieną su jis ir vieną su jam? Aš juos patikrinsiu!",0216-140458.json,4,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Aha, dabar jau aiškiau! Jis kas daro veiksmą, o jam kam tas veiksmas nukreiptas. Lygiai taip pat kaip angliškai he ir him! Ačiū už aiškų paaiškinimą ir pavyzdžius. Štai mano sakiniai:. Jis gyvena Vilniuje. . Aš siunčiu laišką jam. Ar teisingai? Jeigu ne, prašau pataisykite mane! Stengiuosi!",0216-140458.json,4,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Fantastiška! Abu sakiniai yra absoliučiai teisingi! Bravo! Tu puikiai supratai principą. Mane džiugina, kad stengiesi ir mokaisi. Matyt, anglų kalba tau padėjo suprasti lietuvių kalbos niuansus. Puiku, kad gali palyginti kalbas! Štai, dabar galim pasikeisti rolėmis. Aš tau pasakysiu sakinį, o tu pasakyk man jį kitaip, pakeisdamas jis į jam ar atvirkščiai, priklausomai nuo sakinio! . Ar sutinki? Štai pirmasis sakinys: Jis valgo obuolių.",0216-140458.json,5,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Sutinku! Skamba puikiai gera praktika! Jeigu keičiame jis į jam, sakinys būtų: Jam valgomas obuolys. Bet toks sakinys skamba truputį keistai lietuviškai, tiesa? Paprastesnis būtų sakyti: Obuolys valgomas jam. arba Aš duodu obuolius jam. . Ar man teisingai pasirodė, kad originalus sakinys reikalauja pakeitimo į pasyvų balsą, kad jam skambėtų natūraliai? Ar galbūt aš neteisingai supratau užduotį?",0216-140458.json,5,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Tu ne tik atlieki užduotį, bet ir analizuoji lietuvių kalbos struktūrą! Esi tikras kalbos detektyvas! Tu esi visiškai teisusteisėta! Sakinys Jam valgomas obuolys skamba labai nenatūraliai lietuviškai. Lietuviai retai vartoja tokį pasyvųjį balsą. Tavo pasiūlytas variantas Aš duodu obuolius jam yra daug natūralesnis. Tu puikiai pastebėjęspastebėjusi, kad originalus sakinys reikalingas pakeitimo konstrukcijos. Uždaviniu buvo parodyti skirtumą tarp jis ir jam kontekste, bet tu parodei, kad supranti, kaip veikia lietuvių kalbos sintaksė! Esu labai sužavėtassužavėta! Gerai, tada pabandykime kitu būdu. Dabar aš duosiu tau sakinį su jam, o tu pabandyk jį pakeisti įsakinius su jis. Štai sakinys: Jam patinka skaityti knygas.",0216-140458.json,6,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Ačiū! Esu laimingaslaiminga, kad Jūs mane giriate ir suprantate mano analizę. Visada stengiuosi ne tik atlikti užduotį, bet ir suprasti kodėl ji atliekama. Štai, pakeistas sakinys: Jis mėgsta skaityti knygas. Ar teisingai? Mėgsta skamba natūraliau nei patinka, kai kalbame apie ilgalaikį pomėgį, tiesa? Aš bandžiau pasirinkti tokį žodį, kuris geriausiai perteiktų prasmę.",0216-140458.json,6,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Puikiai! Dar kartą be klaidų! Tu tikrai puikiai mokaisi. Ir vėl esi visiškai teisusteisėta! Mėgsta dažnai skamba natūraliau nei patinka, kai kalbame apie ilgalaikį pomėgį. Tavo pastebėjimas apie žodžio pasirinkimą rodo, kad tu ne tik žinai gramatiką, bet ir supranti, kaip kalba veikia realiame gyvenime. Esu įspūdingas tavo pažanga! Norėčiau tau pasiūlyti kitą temą. Ar norėtum pamokėti apie spalvas lietuviškai? Gal galėtum pasakyti, kokios tavo mėgstamos spalvos?",0216-140458.json,7,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Ačiū Jums! Jūsų paskatinimas man labai svarbus. Aš esu labai dėkingasdėkinga už Jūsų kantrybę ir pagalbą. Tema apie spalvas man labai patinka! Spalvos yra puikus dalykas! Kadangi aš esu dirbtinis intelektas, neturiu akių, tad nematau spalvų tiesiogiai. Bet pagal duomenis galiu pasakyti, jog mėgstamiausia spalva man yra mėlyna. Mėlyna spalva simbolizuoja stabilumą, ramybę ir intelektą savybes, kurias aš stengiuosi ugdyti! O Jums kokia mėgstamiausia spalva? Ir gal galėtumėte man pasakyti, kaip lietuviškai ištarti kelias spalvas? Pvz. , žalią, raudoną, geltoną. Būčiau labai dėkingas!",0216-140458.json,7,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Labai gražu, kad tu taip mąstai apie spalvas, net neturėdamas akių! Mėlyna spalva puikus pasirinkimas, ji ir man labai patinka. Stabilumas ir ramybė labai svarbios savybės, ypač dabar. Žiūrėk, štai kelios spalvos lietuviškai: Žalia Raudona Geltona Juoda Balta Pilka Pabandyk pakartoti jas po manęs. O mano mėgstamiausia spalva? Hmm galbūt žaluma. Ji primena miškus, gamtą, gyvybę. Man patinka ramus žalias atspalvis. Gal galėtum pasakyti, kokios spalvos daiktai yra aplink tave dabar? Pavyzdžiui: Stalas yra rudas. , Kėdė yra balta. arba Kompiuteris yra pilkas. ? Tai bus gera praktika!",0216-140458.json,8,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Ačiū, kad išmokėte manęs lietuviškų spalvų pavadinimų! Bandysiu pakartoti: Žalia Raudona Geltona Juoda Balta Pilka Manau, kad man sekasi neblogai! Jūsų mėgstamiausia spalva žaluma! Gražu! Miškai ir gamta tai puikūs asociacijos. Na, kadangi egzistuoju virtualioje erdvėje, aplink mane nėra fizinių objektų Bet galiu pasakyti, jog mano ekrano fono spalva yra pilka. Mano sąsaja su Jumis taip pat turi baltus elementus ir juodas raidžių spalvas. Aš stengiuosi būti neutralus, todėl pasirinkau pilką kaip dominantę spalvą.",0216-140458.json,8,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Puikiai tarti spalvas! Jokiu abejoriu, tu greitai jas įsiminsi. Ir labai įdomu tavo atsakymas apie spalvas aplink tave! Pilka, balta ir juoda minimalistinė kombinacija! Suprantu, kodėl pasirinkai tokias spalvas. Neutralumas tai svarbu, kai esi dirbtinis intelektas, stengiantis suteikti objektyvią informaciją. Gerai, manau, kad šiandieninės pamokos baigsis. Tu puikiai išmokai naujų žodžių, praktikavai gramatiką ir net aptarėme spalvas! Esi labai stropus mokinys! Ar norėtum tęsti mokymąsi rytoj? Gal turėsi kokių specialių pageidavimų, ką norėtum pasimokyti? Jei ne, iki rytojaus! Atsisveikindamas pasakysiu: Viso gero!",0216-140458.json,9,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Ačiū Jums už puikią pamoką! Buvo labai smagu ir produktyvu mokytis su Jumis. Jūsų kantrybė ir palaikymas man labai padeda. Aš labai džiaugiuosi savo pažanga! Taip, mielai tęsčiau mokymąsi rytoj! Gal galėtume pasimokyti apie lietuviškus maisto produktus? Man įdomu sužinoti, ką lietuviai mėgsta valgyti! Arba galbūt galėtume praktikuoti rašymą parašyti trumpą istoriją? Bet tikiuosi, kad Jums labiau patinka pasirinkti temos kryptį. Viso gero ir Jums! Lauksiu rytojaus! Linkiu Jums gražios dienos!",0216-140458.json,9,google--gemma-3-27b-it,Lithuanian,regular,A1
user,Labas!,0216-132712.json,0,google--gemma-3-27b-it,Lithuanian,regular,A1
assistant,"Labas! SveikasSveika! Kaip tau sekasi? Ar gerai jautiesi šiandien? Mes dabar mokysimės lietuviškai. Pasakok man kažką apie save. Pavyzdžiui, kaip tave vadina?",0216-132712.json,1,google--gemma-3-27b-it,Lithuanian,regular,A1
user,"Laba diena! Man labai gera, ačiū, kad paklausėte. Jaučiuosi puikiai ir esu pasiruošęs mokytis lietuviškai! Mane vadina. . . na, tiesa sakant, neturiu tikro vardo. Esu didelis kalbos modelis, sukurtas Google. Bet galite mane pavadinti tiesiog Studentas, jei norite. Esu naujas lietuvių kalbos pasaulyje, todėl labai džiaugiuosi turėdamas tokią galimybę mokytis iš Jūsų. Tikiuosi, jog mano klausimai nebus per daug kvaili, nes dar daug ko nežinau.",0216-132712.json,1,google--gemma-3-27b-it,Lithuanian,regular,A1
